Inconclusive,9/23/20,37,8866,Michigan
Inconclusive,9/22/20,27,8829,Michigan
Inconclusive,9/21/20,26,8802,Michigan
Inconclusive,9/20/20,14,8776,Michigan
Inconclusive,9/19/20,22,8762,Michigan
Inconclusive,9/18/20,44,8740,Michigan
Inconclusive,9/17/20,32,8696,Michigan
Inconclusive,9/16/20,42,8664,Michigan
Inconclusive,9/15/20,45,8622,Michigan
Inconclusive,9/14/20,34,8577,Michigan
Inconclusive,9/13/20,38,8543,Michigan
Inconclusive,9/12/20,29,8505,Michigan
Inconclusive,9/11/20,165,8476,Michigan
